ACC_TIME	ACC_X	ACC_Y	ACC_Z	GYRO_X	GYRO_Y	GYRO_Z
1700000097220	2820	-3173	529	207	-974	-684
1700000097230	2646	-3323	285	54	-1059	-630
1700000097240	2542	-3397	-9	-107	-1143	-479
1700000097250	2398	-3473	-312	-236	-1140	-313
1700000097260	2236	-3466	-685	-374	-1143	-74
1700000097270	2087	-3522	-979	-495	-1125	183
1700000097280	1930	-3486	-835	-658	-1071	418
1700000097290	1771	-3411	-533	-761	-946	598
1700000097300	1554	-3284	-157	-836	-830	643
1700000097310	1305	-3155	141	-871	-694	676
1700000097320	1109	-3011	385	-910	-514	598
1700000097330	846	-2782	671	-930	-323	477
1700000097340	577	-2588	812	-937	-167	301
1700000097350	381	-2362	901	-826	52	45
1700000097360	156	-2105	937	-807	202	-153
1700000097370	57	-1938	933	-742	422	-311
1700000097380	-39	-1718	864	-546	622	-536
1700000097390	32	-1521	767	-468	751	-664
1700000097400	169	-1307	577	-347	870	-697
1700000097410	377	-1204	336	-247	969	-628
1700000097420	654	-1065	25	-38	1074	-505
1700000097430	1060	-953	-232	63	1061	-338
1700000097440	1509	-965	-616	227	1095	-85
1700000097450	1845	-957	-939	342	1027	151
1700000097460	2302	-915	-912	490	968	348
1700000097470	2677	-1006	-579	583	871	503
1700000097480	2963	-1083	-221	684	771	672
1700000097490	3283	-1252	98	760	634	714
1700000097500	3495	-1435	354	790	436	676
1700000097510	3609	-1590	606	787	260	536
1700000097520	3630	-1850	803	749	92	330
1700000097530	3581	-2004	900	740	-96	106
1700000097540	3471	-2278	951	736	-343	-121
1700000097550	3312	-2513	913	620	-461	-321
1700000097560	3187	-2716	880	521	-652	-524
1700000097570	3040	-2888	805	405	-820	-624
1700000097580	2876	-3085	577	237	-920	-736
1700000097590	2708	-3227	367	104	-1008	-646
1700000097600	2601	-3345	132	-20	-1151	-512
1700000097610	2415	-3479	-200	-196	-1127	-391
1700000097620	2291	-3486	-533	-324	-1188	-169
1700000097630	2165	-3509	-871	-478	-1161	96
1700000097640	2019	-3476	-1008	-615	-1086	292
1700000097650	1832	-3455	-642	-686	-974	502
1700000097660	1638	-3358	-271	-758	-885	596
1700000097670	1427	-3202	9	-882	-719	691
1700000097680	1172	-3040	332	-925	-597	694
1700000097690	923	-2874	515	-924	-384	552
1700000097700	694	-2662	747	-905	-224	347
1700000097710	439	-2464	871	-919	17	187
1700000097720	237	-2220	936	-841	165	-82
1700000097730	101	-2006	946	-752	346	-272
1700000097740	30	-1794	932	-664	546	-478
1700000097750	-8	-1575	817	-570	672	-643
1700000097760	42	-1424	647	-398	829	-706
1700000097770	305	-1194	394	-290	965	-670
1700000097780	581	-1079	185	-140	984	-598
1700000097790	894	-977	-130	22	1053	-387
1700000097800	1280	-951	-467	180	1056	-188
1700000097810	1679	-925	-809	292	1060	44
1700000097820	2166	-961	-1025	416	1000	268
1700000097830	2524	-969	-679	532	891	512
1700000097840	2910	-1111	-336	601	803	611
1700000097850	3180	-1265	-45	730	641	708
1700000097860	3394	-1347	257	759	498	654
1700000097870	3566	-1542	497	800	314	516
1700000097880	3636	-1752	692	795	141	376
1700000097890	3637	-1965	821	792	-57	204
1700000097900	3526	-2195	913	693	-242	-60
1700000097910	3393	-2402	965	621	-439	-250
1700000097920	3273	-2603	930	569	-619	-449
1700000097930	3109	-2848	858	401	-793	-575
1700000097940	2923	-3027	680	288	-879	-670
1700000097950	2764	-3181	426	109	-1020	-641
1700000097960	2604	-3311	225	12	-1089	-576
1700000097970	2465	-3423	-60	-131	-1136	-450
1700000097980	2317	-3512	-391	-294	-1144	-195
1700000097990	2195	-3543	-688	-443	-1185	-15
1700000098000	2095	-3488	-1080	-584	-1131	230
1700000098010	1946	-3456	-769	-724	-1058	476
1700000098020	1725	-3375	-421	-734	-908	593
1700000098030	1548	-3301	-75	-847	-812	645
1700000098040	1254	-3113	203	-923	-647	669
1700000098050	1019	-2902	472	-914	-468	610
1700000098060	772	-2723	664	-942	-272	441
1700000098070	511	-2485	817	-848	-107	249
1700000098080	288	-2306	909	-874	95	28
1700000098090	126	-2082	980	-787	292	-232
1700000098100	11	-1857	916	-700	477	-417
1700000098110	26	-1657	837	-586	689	-599
1700000098120	46	-1488	729	-448	777	-697
1700000098130	214	-1297	520	-352	892	-663
1700000098140	439	-1119	268	-219	973	-607
1700000098150	717	-1030	-10	-42	1013	-428
1700000098160	1145	-982	-331	109	1094	-291
1700000098170	1604	-944	-670	227	1062	-72
1700000098180	1988	-913	-1086	393	1035	205
1700000098190	2389	-948	-816	534	973	412
1700000098200	2757	-1066	-429	658	851	525
1700000098210	3102	-1121	-130	664	705	676
1700000098220	3353	-1316	130	724	549	717
1700000098230	3510	-1459	399	788	374	647
1700000098240	3612	-1700	669	797	189	495
1700000098250	3600	-1897	814	772	19	306
1700000098260	3557	-2066	918	713	-209	88
1700000098270	3407	-2317	935	675	-352	-159
1700000098280	3303	-2545	902	560	-539	-438
1700000098290	3130	-2733	888	481	-698	-553
1700000098300	2973	-2990	740	333	-830	-667
1700000098310	2771	-3113	530	178	-976	-686
1700000098320	2626	-3241	324	72	-1053	-590
1700000098330	2486	-3373	43	-67	-1139	-519
1700000098340	2415	-3446	-275	-188	-1146	-298
1700000098350	2251	-3476	-636	-386	-1177	-36
1700000098360	2111	-3504	-969	-560	-1115	123
1700000098370	1973	-3473	-878	-584	-1057	367
1700000098380	1794	-3424	-463	-688	-967	538
1700000098390	1589	-3294	-175	-836	-841	652
1700000098400	1366	-3156	137	-888	-728	771
1700000098410	1135	-2991	386	-948	-512	609
1700000098420	852	-2828	610	-960	-359	504
1700000098430	591	-2612	791	-915	-161	311
1700000098440	362	-2369	889	-888	103	88
1700000098450	158	-2165	982	-843	238	-130
1700000098460	27	-1933	953	-729	388	-356
1700000098470	-26	-1701	836	-637	596	-578
1700000098480	12	-1487	767	-484	720	-665
1700000098490	178	-1347	651	-339	867	-686
1700000098500	310	-1167	338	-249	951	-645
1700000098510	634	-1102	86	-106	1024	-516
1700000098520	1021	-972	-259	70	1063	-340
1700000098530	1367	-945	-542	245	1055	-135
1700000098540	1841	-907	-875	329	1045	136
1700000098550	2232	-945	-886	471	954	315
1700000098560	2666	-1032	-583	578	868	514
1700000098570	3011	-1109	-266	677	736	645
1700000098580	3283	-1257	85	734	635	685
1700000098590	3452	-1412	354	767	439	628
1700000098600	3547	-1587	568	763	261	549
1700000098610	3589	-1808	747	746	121	376
1700000098620	3577	-2031	907	714	-81	154
1700000098630	3515	-2276	953	679	-306	-58
1700000098640	3337	-2482	990	562	-503	-324
1700000098650	3202	-2674	896	494	-648	-544
1700000098660	3057	-2871	767	392	-772	-594
1700000098670	2846	-3043	631	260	-932	-674
1700000098680	2723	-3237	359	130	-1071	-679
1700000098690	2541	-3402	113	-31	-1109	-560
1700000098700	2410	-3500	-169	-129	-1202	-380
1700000098710	2333	-3512	-530	-305	-1189	-169
1700000098720	2141	-3507	-811	-432	-1111	34
1700000098730	2016	-3507	-965	-590	-1108	271
1700000098740	1850	-3429	-672	-689	-1008	473
1700000098750	1621	-3340	-328	-764	-876	653
1700000098760	1467	-3210	-37	-875	-732	680
1700000098770	1214	-3100	290	-926	-594	657
1700000098780	967	-2833	507	-932	-408	556
1700000098790	717	-2690	677	-921	-211	411
1700000098800	488	-2463	852	-926	-3	164
1700000098810	249	-2229	924	-855	178	-77
1700000098820	81	-2020	948	-750	400	-289
1700000098830	29	-1771	886	-698	546	-510
1700000098840	-19	-1639	816	-560	697	-623
1700000098850	72	-1395	655	-411	824	-667
1700000098860	233	-1231	471	-297	929	-696
1700000098870	508	-1112	202	-135	998	-567
1700000098880	904	-1044	-115	1	1053	-392
1700000098890	1251	-969	-405	149	1109	-243
1700000098900	1677	-911	-775	297	1041	24
1700000098910	2109	-928	-1043	422	1031	269
1700000098920	2493	-1008	-687	553	948	456
1700000098930	2913	-1031	-395	636	759	599
1700000098940	3143	-1219	-82	702	695	670
1700000098950	3391	-1362	253	703	569	661
1700000098960	3574	-1573	482	855	320	600
1700000098970	3582	-1725	708	750	192	458
1700000098980	3623	-1967	838	784	-25	219
1700000098990	3500	-2171	933	716	-234	19
1700000099000	3450	-2384	976	642	-399	-293
1700000099010	3285	-2619	967	533	-576	-439
1700000099020	3069	-2850	817	437	-762	-612
1700000099030	2974	-3005	701	273	-876	-694
1700000099040	2721	-3184	465	169	-959	-676
1700000099050	2617	-3334	269	41	-1106	-590
1700000099060	2465	-3436	-49	-94	-1122	-506
1700000099070	2334	-3475	-358	-285	-1124	-272
1700000099080	2202	-3513	-716	-387	-1146	-18
1700000099090	2071	-3519	-1081	-550	-1142	188
1700000099100	1922	-3439	-746	-660	-1057	428
1700000099110	1722	-3414	-464	-732	-935	596
1700000099120	1530	-3248	-100	-834	-823	698
1700000099130	1259	-3147	158	-885	-666	691
1700000099140	1050	-2951	455	-924	-488	661
1700000099150	776	-2745	644	-936	-324	484
1700000099160	559	-2575	783	-923	-78	263
1700000099170	352	-2356	891	-866	72	27
1700000099180	136	-2058	912	-827	239	-192
1700000099190	42	-1845	968	-693	459	-367
1700000099200	1	-1650	829	-614	603	-552
1700000099210	50	-1464	724	-467	769	-647
1700000099220	204	-1270	517	-350	883	-749
1700000099230	422	-1138	296	-209	927	-622
1700000099240	743	-1037	-18	-12	1027	-517
1700000099250	1058	-955	-300	76	1029	-322
1700000099260	1506	-905	-684	217	1075	-107
1700000099270	1953	-888	-1048	386	1035	188
1700000099280	2349	-993	-855	505	944	388
1700000099290	2737	-1025	-473	635	863	516
1700000099300	3102	-1176	-213	674	748	635
1700000099310	3328	-1298	142	807	594	663
1700000099320	3527	-1500	414	784	435	669
1700000099330	3599	-1655	639	779	270	509
1700000099340	3623	-1891	817	787	17	281
1700000099350	3533	-2050	924	767	-141	87
1700000099360	3511	-2294	946	672	-368	-181
1700000099370	3288	-2505	943	595	-519	-377
1700000099380	3176	-2754	853	482	-712	-529
1700000099390	2970	-2975	773	388	-861	-674
1700000099400	2815	-3121	559	229	-952	-737
1700000099410	2622	-3270	309	84	-1060	-645
1700000099420	2536	-3358	70	-77	-1103	-513
1700000099430	2408	-3450	-227	-228	-1136	-343
1700000099440	2265	-3520	-586	-340	-1178	-98
1700000099450	2150	-3549	-942	-488	-1121	111
1700000099460	1960	-3513	-914	-608	-1046	340
1700000099470	1834	-3451	-563	-703	-988	546
1700000099480	1578	-3310	-176	-829	-860	656
1700000099490	1396	-3192	61	-874	-723	720
1700000099500	1126	-3039	350	-931	-532	645
1700000099510	897	-2827	588	-941	-387	569
1700000099520	628	-2597	748	-888	-174	378
1700000099530	397	-2368	917	-900	9	176
1700000099540	195	-2155	970	-814	224	-122
1700000099550	67	-1961	962	-695	428	-338
1700000099560	3	-1743	901	-608	592	-509
1700000099570	28	-1573	743	-525	724	-675
1700000099580	126	-1359	593	-344	814	-654
1700000099590	361	-1209	361	-235	932	-634
1700000099600	652	-1046	147	-74	1041	-554
1700000099610	992	-992	-233	18	1033	-343
1700000099620	1375	-919	-545	216	1037	-181
1700000099630	1785	-939	-890	346	1069	67
1700000099640	2200	-893	-991	452	998	322
1700000099650	2602	-1007	-593	561	883	529
1700000099660	2913	-1068	-289	654	827	647
1700000099670	3242	-1228	20	724	643	710
1700000099680	3471	-1357	341	756	481	644
1700000099690	3555	-1595	569	839	316	559
1700000099700	3606	-1803	749	775	104	379
1700000099710	3605	-1984	895	750	-65	157
1700000099720	3513	-2217	954	693	-258	-76
1700000099730	3313	-2422	914	659	-466	-313
1700000099740	3216	-2669	901	522	-622	-552
1700000099750	3041	-2838	826	401	-778	-672
1700000099760	2890	-3086	626	248	-951	-675
1700000099770	2707	-3219	406	149	-1070	-641
1700000099780	2594	-3347	143	-22	-1112	-552
1700000099790	2439	-3434	-108	-191	-1192	-408
1700000099800	2321	-3497	-453	-304	-1174	-194
1700000099810	2222	-3499	-782	-429	-1115	41
1700000099820	2059	-3527	-1024	-585	-1095	255
1700000099830	1887	-3502	-738	-702	-1043	470
1700000099840	1688	-3344	-377	-804	-911	613
1700000099850	1471	-3253	19	-865	-750	688
1700000099860	1249	-3070	277	-892	-663	670
1700000099870	978	-2858	494	-942	-432	559
1700000099880	727	-2704	719	-932	-251	445
1700000099890	483	-2488	830	-892	-51	209
1700000099900	262	-2288	928	-854	106	-50
1700000099910	123	-2061	931	-782	327	-292
1700000099920	30	-1804	895	-627	491	-487
1700000099930	1	-1647	839	-562	655	-596
1700000099940	42	-1407	685	-430	770	-679
1700000099950	249	-1255	485	-316	920	-708
1700000099960	510	-1145	266	-143	1004	-607
1700000099970	830	-995	-132	49	1098	-467
1700000099980	1220	-957	-406	124	1091	-244
1700000099990	1631	-896	-757	294	1057	10
1700000100000	2047	-932	-1083	415	996	175
1700000100010	2477	-1010	-714	549	947	418
1700000100020	2850	-1065	-402	630	850	603
1700000100030	3160	-1182	-72	712	689	673
1700000100040	3396	-1342	228	769	568	732
1700000100050	3476	-1523	460	770	364	596
1700000100060	3627	-1718	696	768	165	438
1700000100070	3596	-1905	806	772	-35	256
1700000100080	3533	-2123	955	735	-237	0
1700000100090	3447	-2375	966	663	-424	-182
1700000100100	3308	-2600	936	538	-556	-414
1700000100110	3106	-2807	881	412	-718	-547
1700000100120	2918	-3004	691	301	-840	-689
1700000100130	2809	-3153	483	181	-975	-647
1700000100140	2632	-3296	265	64	-1095	-628
1700000100150	2480	-3406	-24	-80	-1163	-497
1700000100160	2333	-3490	-368	-274	-1157	-261
1700000100170	2204	-3522	-686	-403	-1147	-38
1700000100180	2062	-3522	-1013	-545	-1122	241
1700000100190	1935	-3482	-855	-658	-1075	390
1700000100200	1727	-3375	-475	-815	-913	574
1700000100210	1537	-3274	-106	-810	-745	654
1700000100220	1359	-3134	131	-895	-668	684
1700000100230	1124	-2960	413	-935	-472	603
1700000100240	792	-2804	653	-944	-311	467
1700000100250	583	-2548	781	-909	-159	302
1700000100260	329	-2305	883	-829	79	83
1700000100270	127	-2110	950	-802	294	-206
1700000100280	39	-1915	887	-691	426	-363
1700000100290	-10	-1663	853	-584	645	-551
1700000100300	90	-1509	681	-491	769	-613
1700000100310	192	-1351	547	-329	845	-663
1700000100320	419	-1196	341	-240	984	-661
1700000100330	678	-1084	25	-14	1032	-500
1700000100340	1045	-972	-278	53	1040	-283
1700000100350	1437	-928	-598	269	1061	-78
1700000100360	1913	-895	-961	362	1032	181
1700000100370	2303	-990	-862	485	970	342
1700000100380	2678	-1030	-507	591	888	565
1700000100390	3080	-1166	-182	682	695	679
1700000100400	3305	-1239	157	760	598	683
1700000100410	3498	-1438	380	739	376	635
1700000100420	3620	-1632	608	778	208	511
1700000100430	3592	-1841	809	808	67	338
1700000100440	3583	-2052	865	717	-162	101
1700000100450	3515	-2269	921	691	-328	-140
1700000100460	3388	-2491	962	584	-511	-373
1700000100470	3200	-2797	918	494	-662	-520
1700000100480	3010	-2949	769	391	-831	-651
1700000100490	2839	-3088	605	226	-964	-716
1700000100500	2668	-3268	328	109	-1079	-654
1700000100510	2493	-3388	59	-54	-1089	-483
1700000100520	2418	-3512	-195	-204	-1185	-362
1700000100530	2293	-3466	-512	-341	-1147	-137
1700000100540	2164	-3528	-911	-513	-1109	116
1700000100550	1980	-3484	-899	-639	-1068	279
1700000100560	1807	-3464	-605	-686	-963	497
1700000100570	1608	-3348	-264	-808	-876	662
1700000100580	1447	-3192	83	-849	-725	665
1700000100590	1182	-3060	327	-910	-544	666
1700000100600	909	-2894	556	-959	-358	530
1700000100610	676	-2662	744	-868	-210	361
1700000100620	389	-2417	908	-925	2	120
1700000100630	201	-2209	924	-829	193	-77
1700000100640	73	-1994	984	-759	410	-316
1700000100650	0	-1777	884	-637	566	-489
1700000100660	24	-1574	794	-530	673	-642
1700000100670	122	-1323	621	-385	851	-676
1700000100680	334	-1221	420	-260	986	-638
1700000100690	584	-1099	130	-133	994	-515
1700000100700	974	-1007	-158	48	1027	-371
1700000100710	1320	-945	-476	219	1033	-174
1700000100720	1706	-910	-830	339	1053	68
1700000100730	2189	-953	-1015	465	969	271
1700000100740	2604	-1017	-639	524	889	500
1700000100750	2927	-1100	-273	702	803	625
1700000100760	3229	-1235	-41	682	619	694
1700000100770	3441	-1401	260	750	531	668
1700000100780	3575	-1571	486	788	346	548
1700000100790	3619	-1751	738	796	140	425
1700000100800	3632	-1981	827	788	-56	202
1700000100810	3531	-2212	955	723	-243	-70
1700000100820	3370	-2411	949	624	-429	-279
1700000100830	3217	-2631	952	519	-615	-457
1700000100840	3096	-2825	835	352	-763	-625
1700000100850	2919	-3053	689	270	-887	-697
1700000100860	2788	-3208	447	113	-1042	-679
1700000100870	2604	-3335	201	6	-1080	-561
1700000100880	2461	-3449	-95	-140	-1133	-430
1700000100890	2319	-3463	-440	-296	-1205	-201
1700000100900	2176	-3521	-729	-456	-1159	31
1700000100910	2055	-3528	-1034	-512	-1105	251
1700000100920	1918	-3421	-751	-661	-996	491
1700000100930	1715	-3344	-391	-795	-911	581
1700000100940	1480	-3228	-36	-831	-771	683
1700000100950	1260	-3109	224	-870	-631	689
1700000100960	1030	-2899	473	-901	-423	595
1700000100970	740	-2694	704	-957	-246	461
1700000100980	531	-2542	817	-896	-53	207
1700000100990	280	-2296	913	-865	65	-27
1700000101000	53	-2053	1016	-768	284	-245
1700000101010	45	-1851	895	-667	495	-479
1700000101020	1	-1584	807	-550	661	-612
1700000101030	55	-1463	652	-393	746	-669
1700000101040	251	-1266	496	-297	907	-673
1700000101050	510	-1113	247	-170	1015	-549
1700000101060	749	-1068	-55	-14	1057	-449
1700000101070	1181	-922	-353	154	1094	-242
1700000101080	1621	-935	-720	288	1081	-25
1700000101090	2030	-924	-1076	395	1014	190
1700000101100	2453	-952	-775	533	940	422
1700000101110	2802	-1039	-450	661	840	591
1700000101120	3104	-1191	-92	666	711	701
1700000101130	3365	-1321	181	769	566	674
1700000101140	3494	-1479	402	789	354	614
1700000101150	3595	-1701	656	776	209	467
1700000101160	3628	-1871	816	752	12	279
1700000101170	3533	-2143	920	719	-178	60
1700000101180	3438	-2326	951	684	-385	-197
1700000101190	3282	-2557	978	542	-576	-378
1700000101200	3156	-2801	845	443	-701	-561
1700000101210	2954	-2943	728	353	-857	-690
1700000101220	2783	-3142	501	189	-980	-672
1700000101230	2643	-3266	302	69	-1058	-594
1700000101240	2523	-3428	-57	-119	-1152	-508
1700000101250	2384	-3527	-290	-207	-1141	-263
1700000101260	2287	-3513	-666	-390	-1169	-34
1700000101270	2091	-3501	-975	-542	-1146	194
1700000101280	1930	-3451	-873	-628	-1029	377
1700000101290	1758	-3415	-469	-773	-968	521
1700000101300	1530	-3309	-196	-787	-831	652
1700000101310	1352	-3165	132	-887	-672	688
1700000101320	1093	-2996	409	-922	-510	640
1700000101330	857	-2766	622	-928	-354	497
1700000101340	574	-2582	810	-946	-149	297
1700000101350	358	-2391	892	-877	60	63
1700000101360	169	-2138	995	-822	208	-170
1700000101370	15	-1888	947	-723	395	-399
1700000101380	30	-1717	862	-668	565	-571
1700000101390	23	-1523	735	-516	759	-696
1700000101400	181	-1300	564	-321	864	-697
1700000101410	390	-1172	333	-232	965	-646
1700000101420	671	-1038	46	-83	994	-514
1700000101430	985	-998	-268	97	1046	-318
1700000101440	1445	-919	-607	231	1062	-135
1700000101450	1864	-939	-913	413	1015	137
1700000101460	2284	-998	-861	478	991	361
1700000101470	2712	-992	-572	601	906	522
1700000101480	3039	-1095	-226	671	768	648
1700000101490	3278	-1294	87	723	610	713
1700000101500	3505	-1424	363	734	445	636
1700000101510	3599	-1593	590	775	293	516
1700000101520	3641	-1812	763	772	84	344
1700000101530	3583	-2033	867	741	-137	126
1700000101540	3481	-2257	989	741	-301	-105
1700000101550	3372	-2485	919	584	-474	-365
1700000101560	3192	-2709	925	537	-684	-554
1700000101570	3070	-2869	790	372	-778	-664
1700000101580	2858	-3088	579	225	-970	-662
1700000101590	2712	-3220	373	98	-1075	-677
1700000101600	2546	-3391	105	-57	-1086	-557
1700000101610	2414	-3430	-194	-205	-1154	-354
1700000101620	2340	-3514	-488	-350	-1153	-167
1700000101630	2168	-3530	-883	-450	-1120	95
1700000101640	2023	-3482	-993	-597	-1081	346
1700000101650	1808	-3418	-591	-728	-987	528
1700000101660	1678	-3312	-317	-793	-865	631
1700000101670	1444	-3206	10	-843	-742	692
1700000101680	1179	-3043	330	-874	-633	696
1700000101690	900	-2871	539	-912	-400	555
1700000101700	687	-2665	719	-891	-203	407
1700000101710	441	-2454	832	-929	4	173
1700000101720	243	-2216	951	-811	171	-61
